page,signal_id,family,signal,status,evidence
/resurse/ghiduri/a2a-de-la-a-la-z/,OP032,page_structure,Header present,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP033,page_structure,Header session visible,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP034,page_structure,Header timestamp visible,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP035,page_structure,Primary navigation present,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP036,page_structure,Breadcrumb internal page,PASS,breadcrumb
/resurse/ghiduri/a2a-de-la-a-la-z/,OP037,page_structure,No breadcrumb on homepage,PASS,breadcrumb
/resurse/ghiduri/a2a-de-la-a-la-z/,OP038,page_structure,Breadcrumb position,PASS,breadcrumb
/resurse/ghiduri/a2a-de-la-a-la-z/,OP039,page_structure,Unique H1,PASS,A2A de la A la Z
/resurse/ghiduri/a2a-de-la-a-la-z/,OP040,page_structure,H1 intent alignment,PASS,A2A de la A la Z
/resurse/ghiduri/a2a-de-la-a-la-z/,OP041,page_structure,H1 not duplicated,PASS,A2A de la A la Z
/resurse/ghiduri/a2a-de-la-a-la-z/,OP042,page_structure,H2 semantic hierarchy,PASS,H2
/resurse/ghiduri/a2a-de-la-a-la-z/,OP043,page_structure,H3 semantic hierarchy,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP044,page_structure,No skipped hierarchy,PASS,skip link
/resurse/ghiduri/a2a-de-la-a-la-z/,OP045,page_structure,Main landmark,PASS,main
/resurse/ghiduri/a2a-de-la-a-la-z/,OP046,page_structure,Section semantics,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP047,page_structure,Footer global,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP048,page_structure,Footer quick links,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP049,page_structure,Footer contact,PASS,contact
/resurse/ghiduri/a2a-de-la-a-la-z/,OP050,page_structure,Footer social links,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP051,page_structure,Footer legal links,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP052,content_core,Primary answer above fold,NA,page type
/resurse/ghiduri/a2a-de-la-a-la-z/,OP053,content_core,Canonical positioning consistency,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP054,content_core,Audience explicit,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP055,content_core,Problem explicit,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP056,content_core,Outcome explicit,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP057,content_core,Offer explicit,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP058,content_core,Deliverables explicit,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP059,content_core,Exclusions explicit,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP060,content_core,Differentiators explicit,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP061,content_core,Negative scope explicit,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP062,content_core,Geography explicit,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP063,content_core,Jurisdiction explicit,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP064,content_core,Language scope explicit,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP065,content_core,Price/rule explicit,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP066,content_core,Availability explicit,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP067,content_core,SLA explicit,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP068,content_core,Version explicit,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP069,content_core,Freshness explicit,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP070,content_core,No stale contradiction,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP071,content_core,No generic AI drift,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP072,aeo_faq,Direct what answer,NA,page type
/resurse/ghiduri/a2a-de-la-a-la-z/,OP073,aeo_faq,Direct who answer,NA,page type
/resurse/ghiduri/a2a-de-la-a-la-z/,OP074,aeo_faq,Direct why answer,NA,page type
/resurse/ghiduri/a2a-de-la-a-la-z/,OP075,aeo_faq,Direct how answer,NA,page type
/resurse/ghiduri/a2a-de-la-a-la-z/,OP076,aeo_faq,Direct where answer,NA,page type
/resurse/ghiduri/a2a-de-la-a-la-z/,OP077,aeo_faq,Direct when answer,NA,page type
/resurse/ghiduri/a2a-de-la-a-la-z/,OP078,aeo_faq,Direct cost answer,NA,page type
/resurse/ghiduri/a2a-de-la-a-la-z/,OP079,aeo_faq,Direct eligibility answer,NA,page type
/resurse/ghiduri/a2a-de-la-a-la-z/,OP080,aeo_faq,Direct next-step answer,NA,page type
/resurse/ghiduri/a2a-de-la-a-la-z/,OP081,aeo_faq,FAQ visible,NA,not a designated FAQ/money page
/resurse/ghiduri/a2a-de-la-a-la-z/,OP082,aeo_faq,10 contextual FAQs,NA,not a designated FAQ/money page
/resurse/ghiduri/a2a-de-la-a-la-z/,OP083,aeo_faq,FAQ questions unique,NA,not a designated FAQ/money page
/resurse/ghiduri/a2a-de-la-a-la-z/,OP084,aeo_faq,FAQ answers direct,NA,not a designated FAQ/money page
/resurse/ghiduri/a2a-de-la-a-la-z/,OP085,aeo_faq,FAQ no contradiction,NA,not a designated FAQ/money page
/resurse/ghiduri/a2a-de-la-a-la-z/,OP086,aeo_faq,FAQ schema parity,NA,not a designated FAQ/money page
/resurse/ghiduri/a2a-de-la-a-la-z/,OP087,aeo_faq,Intent mapping,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP088,aeo_faq,TOF/MOF/BOF role,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP089,aeo_faq,Question hub linkage,NA,page type
/resurse/ghiduri/a2a-de-la-a-la-z/,OP090,aeo_faq,Answer block quotability,NA,page type
/resurse/ghiduri/a2a-de-la-a-la-z/,OP091,aeo_faq,Conversational readability,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP092,schema_org,JSON-LD present,PASS,1 JSON-LD block(s)
/resurse/ghiduri/a2a-de-la-a-la-z/,OP093,schema_org,WebPage type,PASS,1 JSON-LD block(s)
/resurse/ghiduri/a2a-de-la-a-la-z/,OP094,schema_org,Correct page subtype,PASS,1 JSON-LD block(s)
/resurse/ghiduri/a2a-de-la-a-la-z/,OP095,schema_org,Organization reference,PASS,1 JSON-LD block(s)
/resurse/ghiduri/a2a-de-la-a-la-z/,OP096,schema_org,WebSite reference,PASS,1 JSON-LD block(s)
/resurse/ghiduri/a2a-de-la-a-la-z/,OP097,schema_org,mainEntity,PASS,1 JSON-LD block(s)
/resurse/ghiduri/a2a-de-la-a-la-z/,OP098,schema_org,about,PASS,1 JSON-LD block(s)
/resurse/ghiduri/a2a-de-la-a-la-z/,OP099,schema_org,mentions,PASS,1 JSON-LD block(s)
/resurse/ghiduri/a2a-de-la-a-la-z/,OP100,schema_org,BreadcrumbList,PASS,breadcrumb
/resurse/ghiduri/a2a-de-la-a-la-z/,OP101,schema_org,Service schema,PASS,1 JSON-LD block(s)
/resurse/ghiduri/a2a-de-la-a-la-z/,OP102,schema_org,Offer schema,PASS,1 JSON-LD block(s)
/resurse/ghiduri/a2a-de-la-a-la-z/,OP103,schema_org,OfferCatalog schema,PASS,1 JSON-LD block(s)
/resurse/ghiduri/a2a-de-la-a-la-z/,OP104,schema_org,FAQPage schema,NA,not a designated FAQ/money page
/resurse/ghiduri/a2a-de-la-a-la-z/,OP105,schema_org,DefinedTerm schema,PASS,1 JSON-LD block(s)
/resurse/ghiduri/a2a-de-la-a-la-z/,OP106,schema_org,DefinedTermSet schema,PASS,1 JSON-LD block(s)
/resurse/ghiduri/a2a-de-la-a-la-z/,OP107,schema_org,BlogPosting schema,PASS,1 JSON-LD block(s)
/resurse/ghiduri/a2a-de-la-a-la-z/,OP108,schema_org,Article dates,PASS,1 JSON-LD block(s)
/resurse/ghiduri/a2a-de-la-a-la-z/,OP109,schema_org,ImageObject,PASS,1 JSON-LD block(s)
/resurse/ghiduri/a2a-de-la-a-la-z/,OP110,schema_org,inLanguage,PASS,lang=ro
/resurse/ghiduri/a2a-de-la-a-la-z/,OP111,schema_org,Stable @id,PASS,1 JSON-LD block(s)
/resurse/ghiduri/a2a-de-la-a-la-z/,OP112,schema_org,Cross-page @id consistency,PASS,1 JSON-LD block(s)
/resurse/ghiduri/a2a-de-la-a-la-z/,OP113,schema_org,Visible-schema parity,PASS,1 JSON-LD block(s)
/resurse/ghiduri/a2a-de-la-a-la-z/,OP114,schema_org,No fake ratings,PASS,1 JSON-LD block(s)
/resurse/ghiduri/a2a-de-la-a-la-z/,OP115,schema_org,No invented schema types,PASS,1 JSON-LD block(s)
/resurse/ghiduri/a2a-de-la-a-la-z/,OP116,schema_org,No unsupported claims in schema,PASS,1 JSON-LD block(s)
/resurse/ghiduri/a2a-de-la-a-la-z/,OP117,geo_ere,Primary entity ID,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP118,geo_ere,Provider relationship,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP119,geo_ere,Provider inverse,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP120,geo_ere,Service-offer relation,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP121,geo_ere,Service-SOC relation,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP122,geo_ere,SOC-RRVI relation,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP123,geo_ere,Service-audience relation,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP124,geo_ere,Service-jurisdiction relation,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP125,geo_ere,Jurisdiction-regulation relation,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP126,geo_ere,Service-autonomy relation,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP127,geo_ere,Action-autonomy relation,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP128,geo_ere,Request-service relation,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP129,geo_ere,Request-quote relation,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP130,geo_ere,Quote-order relation,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP131,geo_ere,Order-delivery relation,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP132,geo_ere,Action-evidence relation,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP133,geo_ere,Cardinality available,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP134,geo_ere,Inverse relationships,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP135,geo_ere,Cross-source entity match,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP136,geo_ere,ERE reconstruction,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP137,aio_ai_readability,AI readable summary,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP138,aio_ai_readability,Canonical definition,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP139,aio_ai_readability,Context completeness,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP140,aio_ai_readability,Entity disambiguation,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP141,aio_ai_readability,Claim attribution,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP142,aio_ai_readability,Claim evidence link,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP143,aio_ai_readability,Citation-ready sentence,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP144,aio_ai_readability,Comparison-ready fields,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP145,aio_ai_readability,Decision-ready fields,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP146,aio_ai_readability,Action boundary clarity,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP147,aio_ai_readability,Escalation clarity,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP148,aio_ai_readability,Machine-readable mirror,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP149,aio_ai_readability,Cross-source consistency,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP150,aio_ai_readability,No ambiguous pronouns in key facts,PARTIAL,present in page; semantic quality requires review
/resurse/ghiduri/a2a-de-la-a-la-z/,OP151,aio_ai_readability,No hidden critical facts,PARTIAL,present in page; semantic quality requires review
